artist,track,album_name,album_type,album_date,album_tracks,album_pic,genres,alphaname
Franco Battiato,Il Vuoto,Il Vuoto,Album,2007-01-01,Il Vuoto (03:34)/I Giorni Della Monotonia (03:16)/Aspettando L'Estate (03:33)/Niente E' Come Sembra (03:35)/Tiepido Aprile (03:15)/The Game Is Over (04:36)/Era L'Inizio Della Primavera (03:03)/Io Chi Sono? (03:33)/Stati Di Gioia (04:49)/Il Vuoto - Heavy Mental Mix (04:32)/Come Away Death (02:22,https://i.scdn.co/image/ab67616d00001e020e951cdb9ac640d379def05a,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,I Giorni Della Monotonia,Il Vuoto,Album,2007-01-01,Il Vuoto (03:34)/I Giorni Della Monotonia (03:16)/Aspettando L'Estate (03:33)/Niente E' Come Sembra (03:35)/Tiepido Aprile (03:15)/The Game Is Over (04:36)/Era L'Inizio Della Primavera (03:03)/Io Chi Sono? (03:33)/Stati Di Gioia (04:49)/Il Vuoto - Heavy Mental Mix (04:32)/Come Away Death (02:22,https://i.scdn.co/image/ab67616d00001e020e951cdb9ac640d379def05a,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Aspettando L'Estate,Il Vuoto,Album,2007-01-01,Il Vuoto (03:34)/I Giorni Della Monotonia (03:16)/Aspettando L'Estate (03:33)/Niente E' Come Sembra (03:35)/Tiepido Aprile (03:15)/The Game Is Over (04:36)/Era L'Inizio Della Primavera (03:03)/Io Chi Sono? (03:33)/Stati Di Gioia (04:49)/Il Vuoto - Heavy Mental Mix (04:32)/Come Away Death (02:22,https://i.scdn.co/image/ab67616d00001e020e951cdb9ac640d379def05a,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Tiepido Aprile,Il Vuoto,Album,2007-01-01,Il Vuoto (03:34)/I Giorni Della Monotonia (03:16)/Aspettando L'Estate (03:33)/Niente E' Come Sembra (03:35)/Tiepido Aprile (03:15)/The Game Is Over (04:36)/Era L'Inizio Della Primavera (03:03)/Io Chi Sono? (03:33)/Stati Di Gioia (04:49)/Il Vuoto - Heavy Mental Mix (04:32)/Come Away Death (02:22,https://i.scdn.co/image/ab67616d00001e020e951cdb9ac640d379def05a,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Era L'Inizio Della Primavera,Il Vuoto,Album,2007-01-01,Il Vuoto (03:34)/I Giorni Della Monotonia (03:16)/Aspettando L'Estate (03:33)/Niente E' Come Sembra (03:35)/Tiepido Aprile (03:15)/The Game Is Over (04:36)/Era L'Inizio Della Primavera (03:03)/Io Chi Sono? (03:33)/Stati Di Gioia (04:49)/Il Vuoto - Heavy Mental Mix (04:32)/Come Away Death (02:22,https://i.scdn.co/image/ab67616d00001e020e951cdb9ac640d379def05a,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Io Chi Sono?,Il Vuoto,Album,2007-01-01,Il Vuoto (03:34)/I Giorni Della Monotonia (03:16)/Aspettando L'Estate (03:33)/Niente E' Come Sembra (03:35)/Tiepido Aprile (03:15)/The Game Is Over (04:36)/Era L'Inizio Della Primavera (03:03)/Io Chi Sono? (03:33)/Stati Di Gioia (04:49)/Il Vuoto - Heavy Mental Mix (04:32)/Come Away Death (02:22,https://i.scdn.co/image/ab67616d00001e020e951cdb9ac640d379def05a,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Il Vuoto - Heavy Mental Mix,Il Vuoto,Album,2007-01-01,Il Vuoto (03:34)/I Giorni Della Monotonia (03:16)/Aspettando L'Estate (03:33)/Niente E' Come Sembra (03:35)/Tiepido Aprile (03:15)/The Game Is Over (04:36)/Era L'Inizio Della Primavera (03:03)/Io Chi Sono? (03:33)/Stati Di Gioia (04:49)/Il Vuoto - Heavy Mental Mix (04:32)/Come Away Death (02:22,https://i.scdn.co/image/ab67616d00001e020e951cdb9ac640d379def05a,Italian Singer-songwriter/Singer-songwriter,
John Coltrane,Love Thy Neighbor,Stardust [Rudy Van Gelder edition],Album,2007-01-01,Stardust - Rudy Van Gelder Remaster (10:41)/Time After Time (07:41)/Love Thy Neighbor (09:19)/Then I'll Be Tired Of You (09:27,https://i.scdn.co/image/ab67616d00001e02cfd5fe29109b7f78a1a29893,Jazz/Hard Bop/Free Jazz/Bebop/Cool Jazz/Jazz Blues,
Franco Battiato,Il Venait D'Avoir 18 Ans,Fleurs 2,Album,2008-01-01,Tutto L'Universo Obbedisce All'Amore (03:27)/Era D'Estate (03:03)/E Piu' Ti Amo (Plus Je T'Entend) (03:10)/It's Five O'Clock (02:58)/Del Suo Veloce Volo (Frankestein) (03:09)/Et Maintenant (03:32)/Sitting On The Dock Of The Bay (03:17)/Il Carmelo Di Echt (03:22)/Il Venait D'Avoir 18 Ans (03:41)/Bridge Over Troubled Water (03:46)/La Musica Muore (03:32)/L'Addio (03:24,https://i.scdn.co/image/ab67616d00001e02a01d79fb592080256391137b,Italian Singer-songwriter/Singer-songwriter,
Myrath,No Turning Back,Desert Call,Album,2010-01-25,Forever and a Day (05:38)/Tempests of Sorrows (04:40)/Desert Call (07:43)/Madness (06:16)/Silent Cries (10:43)/Memories (04:51)/Ironic Destiny (05:42)/No Turning Back (05:36)/Empty World (07:04)/Shockwave (07:15)/Hard Times (08:02,https://i.scdn.co/image/ab67616d00001e02d1eeb8071261bd5ca419ae38,Progressive Metal/Folk Metal/Power Metal/Symphonic Metal/Melodic Metal,
Orphaned Land,From Broken Vessels,The Never Ending Way of ORwarriOR,Album,2010-07-13,"Sapari (04:03)/From Broken Vessels (07:36)/Bereft in the Abyss (02:44)/The Path, Pt. 1 - Treading Through Darkness (07:26)/The Path, Pt. 2 - The Pilgrimage to Or Shalem (07:45)/Olat Ha'tamid (02:37)/The Warrior (07:11)/His Leaf Shall Not Wither (02:31)/Disciples of the Sacred Oath II (08:30)/New Jerusalem (06:59)/Vayehi Or (02:40)/M I ? (03:27)/Barakah (04:12)/Codeword: Uprising (05:24)/In Thy Never Ending Way (Epilogue) (05:09",https://i.scdn.co/image/ab67616d00001e02954929043d98c16d924221f6,Folk Metal/Progressive Metal/Symphonic Metal,
Toufic Farroukh,No Brain No Pain,Cinéma Beyrouth,Album,2012-02-17,No Brain No Pain (05:09)/A Wonderful Afternoon With Zéna-Laure (04:59)/Fema Ka (04:46)/Summer Run (04:36)/Belle Et Zébuth (04:26)/Blue Tango (03:51)/The Last Scene (04:09)/Side Story (05:42)/Storyboard (04:04)/L'inaccessible À Bras Ouverts (05:02)/The Red Boy - Part I (01:18)/What Are You Doing in the Dark? (01:31)/The Red Boy - Part II (06:04,https://i.scdn.co/image/ab67616d00001e0230d7e6cac94dec441a1bd905,,
Toufic Farroukh,A Wonderful Afternoon With Zéna-Laure,Cinéma Beyrouth,Album,2012-02-17,No Brain No Pain (05:09)/A Wonderful Afternoon With Zéna-Laure (04:59)/Fema Ka (04:46)/Summer Run (04:36)/Belle Et Zébuth (04:26)/Blue Tango (03:51)/The Last Scene (04:09)/Side Story (05:42)/Storyboard (04:04)/L'inaccessible À Bras Ouverts (05:02)/The Red Boy - Part I (01:18)/What Are You Doing in the Dark? (01:31)/The Red Boy - Part II (06:04,https://i.scdn.co/image/ab67616d00001e0230d7e6cac94dec441a1bd905,,
Toufic Farroukh,Fema Ka,Cinéma Beyrouth,Album,2012-02-17,No Brain No Pain (05:09)/A Wonderful Afternoon With Zéna-Laure (04:59)/Fema Ka (04:46)/Summer Run (04:36)/Belle Et Zébuth (04:26)/Blue Tango (03:51)/The Last Scene (04:09)/Side Story (05:42)/Storyboard (04:04)/L'inaccessible À Bras Ouverts (05:02)/The Red Boy - Part I (01:18)/What Are You Doing in the Dark? (01:31)/The Red Boy - Part II (06:04,https://i.scdn.co/image/ab67616d00001e0230d7e6cac94dec441a1bd905,,
Toufic Farroukh,Summer Run,Cinéma Beyrouth,Album,2012-02-17,No Brain No Pain (05:09)/A Wonderful Afternoon With Zéna-Laure (04:59)/Fema Ka (04:46)/Summer Run (04:36)/Belle Et Zébuth (04:26)/Blue Tango (03:51)/The Last Scene (04:09)/Side Story (05:42)/Storyboard (04:04)/L'inaccessible À Bras Ouverts (05:02)/The Red Boy - Part I (01:18)/What Are You Doing in the Dark? (01:31)/The Red Boy - Part II (06:04,https://i.scdn.co/image/ab67616d00001e0230d7e6cac94dec441a1bd905,,
Toufic Farroukh,Belle Et Zébuth,Cinéma Beyrouth,Album,2012-02-17,No Brain No Pain (05:09)/A Wonderful Afternoon With Zéna-Laure (04:59)/Fema Ka (04:46)/Summer Run (04:36)/Belle Et Zébuth (04:26)/Blue Tango (03:51)/The Last Scene (04:09)/Side Story (05:42)/Storyboard (04:04)/L'inaccessible À Bras Ouverts (05:02)/The Red Boy - Part I (01:18)/What Are You Doing in the Dark? (01:31)/The Red Boy - Part II (06:04,https://i.scdn.co/image/ab67616d00001e0230d7e6cac94dec441a1bd905,,
Toufic Farroukh,Blue Tango,Cinéma Beyrouth,Album,2012-02-17,No Brain No Pain (05:09)/A Wonderful Afternoon With Zéna-Laure (04:59)/Fema Ka (04:46)/Summer Run (04:36)/Belle Et Zébuth (04:26)/Blue Tango (03:51)/The Last Scene (04:09)/Side Story (05:42)/Storyboard (04:04)/L'inaccessible À Bras Ouverts (05:02)/The Red Boy - Part I (01:18)/What Are You Doing in the Dark? (01:31)/The Red Boy - Part II (06:04,https://i.scdn.co/image/ab67616d00001e0230d7e6cac94dec441a1bd905,,
Orphaned Land,All Is One,All Is One,Album,2013-06-25,All Is One (04:30)/The Simple Man (04:53)/Brother (04:55)/Let the Truce Be Known (05:31)/Through Fire and Water (04:08)/Fail (06:03)/Freedom (03:17)/Shama'im (03:56)/Ya Benaye (04:37)/Our Own Messiah (05:21)/Children (07:09,https://i.scdn.co/image/ab67616d00001e02bc44553f1ae3c1d22925e372,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,The Simple Man,All Is One,Album,2013-06-25,All Is One (04:30)/The Simple Man (04:53)/Brother (04:55)/Let the Truce Be Known (05:31)/Through Fire and Water (04:08)/Fail (06:03)/Freedom (03:17)/Shama'im (03:56)/Ya Benaye (04:37)/Our Own Messiah (05:21)/Children (07:09,https://i.scdn.co/image/ab67616d00001e02bc44553f1ae3c1d22925e372,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,Brother,All Is One,Album,2013-06-25,All Is One (04:30)/The Simple Man (04:53)/Brother (04:55)/Let the Truce Be Known (05:31)/Through Fire and Water (04:08)/Fail (06:03)/Freedom (03:17)/Shama'im (03:56)/Ya Benaye (04:37)/Our Own Messiah (05:21)/Children (07:09,https://i.scdn.co/image/ab67616d00001e02bc44553f1ae3c1d22925e372,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,Let the Truce Be Known,All Is One,Album,2013-06-25,All Is One (04:30)/The Simple Man (04:53)/Brother (04:55)/Let the Truce Be Known (05:31)/Through Fire and Water (04:08)/Fail (06:03)/Freedom (03:17)/Shama'im (03:56)/Ya Benaye (04:37)/Our Own Messiah (05:21)/Children (07:09,https://i.scdn.co/image/ab67616d00001e02bc44553f1ae3c1d22925e372,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,Through Fire and Water,All Is One,Album,2013-06-25,All Is One (04:30)/The Simple Man (04:53)/Brother (04:55)/Let the Truce Be Known (05:31)/Through Fire and Water (04:08)/Fail (06:03)/Freedom (03:17)/Shama'im (03:56)/Ya Benaye (04:37)/Our Own Messiah (05:21)/Children (07:09,https://i.scdn.co/image/ab67616d00001e02bc44553f1ae3c1d22925e372,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,Fail,All Is One,Album,2013-06-25,All Is One (04:30)/The Simple Man (04:53)/Brother (04:55)/Let the Truce Be Known (05:31)/Through Fire and Water (04:08)/Fail (06:03)/Freedom (03:17)/Shama'im (03:56)/Ya Benaye (04:37)/Our Own Messiah (05:21)/Children (07:09,https://i.scdn.co/image/ab67616d00001e02bc44553f1ae3c1d22925e372,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,Freedom,All Is One,Album,2013-06-25,All Is One (04:30)/The Simple Man (04:53)/Brother (04:55)/Let the Truce Be Known (05:31)/Through Fire and Water (04:08)/Fail (06:03)/Freedom (03:17)/Shama'im (03:56)/Ya Benaye (04:37)/Our Own Messiah (05:21)/Children (07:09,https://i.scdn.co/image/ab67616d00001e02bc44553f1ae3c1d22925e372,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,Shama'im,All Is One,Album,2013-06-25,All Is One (04:30)/The Simple Man (04:53)/Brother (04:55)/Let the Truce Be Known (05:31)/Through Fire and Water (04:08)/Fail (06:03)/Freedom (03:17)/Shama'im (03:56)/Ya Benaye (04:37)/Our Own Messiah (05:21)/Children (07:09,https://i.scdn.co/image/ab67616d00001e02bc44553f1ae3c1d22925e372,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,Ya Benaye,All Is One,Album,2013-06-25,All Is One (04:30)/The Simple Man (04:53)/Brother (04:55)/Let the Truce Be Known (05:31)/Through Fire and Water (04:08)/Fail (06:03)/Freedom (03:17)/Shama'im (03:56)/Ya Benaye (04:37)/Our Own Messiah (05:21)/Children (07:09,https://i.scdn.co/image/ab67616d00001e02bc44553f1ae3c1d22925e372,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,Our Own Messiah,All Is One,Album,2013-06-25,All Is One (04:30)/The Simple Man (04:53)/Brother (04:55)/Let the Truce Be Known (05:31)/Through Fire and Water (04:08)/Fail (06:03)/Freedom (03:17)/Shama'im (03:56)/Ya Benaye (04:37)/Our Own Messiah (05:21)/Children (07:09,https://i.scdn.co/image/ab67616d00001e02bc44553f1ae3c1d22925e372,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,Children,All Is One,Album,2013-06-25,All Is One (04:30)/The Simple Man (04:53)/Brother (04:55)/Let the Truce Be Known (05:31)/Through Fire and Water (04:08)/Fail (06:03)/Freedom (03:17)/Shama'im (03:56)/Ya Benaye (04:37)/Our Own Messiah (05:21)/Children (07:09,https://i.scdn.co/image/ab67616d00001e02bc44553f1ae3c1d22925e372,Folk Metal/Progressive Metal/Symphonic Metal,
Marcus Miller,Hylife,Afrodeezia,Album,2015-03-02,Hylife (06:59)/B's River (06:48)/Preacher’s Kid (Song For William H) (05:45)/We Were There (06:48)/Papa‎ Was A Rolling Stone (06:06)/I Still Believe I Hear (07:06)/Son Of Macbeth (06:11)/Prism - Interlude (00:29)/Xtraordinary (06:14)/Water Dancer (07:28)/I Can’t Breathe (05:08,https://i.scdn.co/image/ab67616d00001e02c50ab6b45d6c3f4f552014b3,Jazz Fusion/Jazz Funk/Jazz,
Marcus Miller,B's River,Afrodeezia,Album,2015-03-02,Hylife (06:59)/B's River (06:48)/Preacher’s Kid (Song For William H) (05:45)/We Were There (06:48)/Papa‎ Was A Rolling Stone (06:06)/I Still Believe I Hear (07:06)/Son Of Macbeth (06:11)/Prism - Interlude (00:29)/Xtraordinary (06:14)/Water Dancer (07:28)/I Can’t Breathe (05:08,https://i.scdn.co/image/ab67616d00001e02c50ab6b45d6c3f4f552014b3,Jazz Fusion/Jazz Funk/Jazz,
Marcus Miller,Preacher’s Kid (Song For William H),Afrodeezia,Album,2015-03-02,Hylife (06:59)/B's River (06:48)/Preacher’s Kid (Song For William H) (05:45)/We Were There (06:48)/Papa‎ Was A Rolling Stone (06:06)/I Still Believe I Hear (07:06)/Son Of Macbeth (06:11)/Prism - Interlude (00:29)/Xtraordinary (06:14)/Water Dancer (07:28)/I Can’t Breathe (05:08,https://i.scdn.co/image/ab67616d00001e02c50ab6b45d6c3f4f552014b3,Jazz Fusion/Jazz Funk/Jazz,
Marcus Miller,We Were There,Afrodeezia,Album,2015-03-02,Hylife (06:59)/B's River (06:48)/Preacher’s Kid (Song For William H) (05:45)/We Were There (06:48)/Papa‎ Was A Rolling Stone (06:06)/I Still Believe I Hear (07:06)/Son Of Macbeth (06:11)/Prism - Interlude (00:29)/Xtraordinary (06:14)/Water Dancer (07:28)/I Can’t Breathe (05:08,https://i.scdn.co/image/ab67616d00001e02c50ab6b45d6c3f4f552014b3,Jazz Fusion/Jazz Funk/Jazz,
Marcus Miller,Papa‎ Was A Rolling Stone,Afrodeezia,Album,2015-03-02,Hylife (06:59)/B's River (06:48)/Preacher’s Kid (Song For William H) (05:45)/We Were There (06:48)/Papa‎ Was A Rolling Stone (06:06)/I Still Believe I Hear (07:06)/Son Of Macbeth (06:11)/Prism - Interlude (00:29)/Xtraordinary (06:14)/Water Dancer (07:28)/I Can’t Breathe (05:08,https://i.scdn.co/image/ab67616d00001e02c50ab6b45d6c3f4f552014b3,Jazz Fusion/Jazz Funk/Jazz,
Orphaned Land,The Holy Land of Kna'an,Kna'an,Album,2016-08-26,The Holy Land of Kna'an (01:52)/The Angel of the Lord (03:34)/Naked - Sarah and Abraham (02:14)/The Burning Garden - Sarah and Hagar (03:34)/Naked - Abraham (04:43)/A Tree Without No Fruit - Sarah (02:35)/There Is No God For Ishma'el (03:14)/The Vision (02:26)/A Dove Without Her Wings - Hagar (01:41)/The Loneliness of Itzhak (01:03)/Akeda (04:48)/Fruits From Different Trees - Ishma'el and Itzhak (04:09)/Prisoners of the Past (02:36,https://i.scdn.co/image/ab67616d00001e02fc59f5a2d6f9bc09334dbea7,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,The Angel of the Lord,Kna'an,Album,2016-08-26,The Holy Land of Kna'an (01:52)/The Angel of the Lord (03:34)/Naked - Sarah and Abraham (02:14)/The Burning Garden - Sarah and Hagar (03:34)/Naked - Abraham (04:43)/A Tree Without No Fruit - Sarah (02:35)/There Is No God For Ishma'el (03:14)/The Vision (02:26)/A Dove Without Her Wings - Hagar (01:41)/The Loneliness of Itzhak (01:03)/Akeda (04:48)/Fruits From Different Trees - Ishma'el and Itzhak (04:09)/Prisoners of the Past (02:36,https://i.scdn.co/image/ab67616d00001e02fc59f5a2d6f9bc09334dbea7,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,Naked - Sarah and Abraham,Kna'an,Album,2016-08-26,The Holy Land of Kna'an (01:52)/The Angel of the Lord (03:34)/Naked - Sarah and Abraham (02:14)/The Burning Garden - Sarah and Hagar (03:34)/Naked - Abraham (04:43)/A Tree Without No Fruit - Sarah (02:35)/There Is No God For Ishma'el (03:14)/The Vision (02:26)/A Dove Without Her Wings - Hagar (01:41)/The Loneliness of Itzhak (01:03)/Akeda (04:48)/Fruits From Different Trees - Ishma'el and Itzhak (04:09)/Prisoners of the Past (02:36,https://i.scdn.co/image/ab67616d00001e02fc59f5a2d6f9bc09334dbea7,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,The Burning Garden - Sarah and Hagar,Kna'an,Album,2016-08-26,The Holy Land of Kna'an (01:52)/The Angel of the Lord (03:34)/Naked - Sarah and Abraham (02:14)/The Burning Garden - Sarah and Hagar (03:34)/Naked - Abraham (04:43)/A Tree Without No Fruit - Sarah (02:35)/There Is No God For Ishma'el (03:14)/The Vision (02:26)/A Dove Without Her Wings - Hagar (01:41)/The Loneliness of Itzhak (01:03)/Akeda (04:48)/Fruits From Different Trees - Ishma'el and Itzhak (04:09)/Prisoners of the Past (02:36,https://i.scdn.co/image/ab67616d00001e02fc59f5a2d6f9bc09334dbea7,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,Naked - Abraham,Kna'an,Album,2016-08-26,The Holy Land of Kna'an (01:52)/The Angel of the Lord (03:34)/Naked - Sarah and Abraham (02:14)/The Burning Garden - Sarah and Hagar (03:34)/Naked - Abraham (04:43)/A Tree Without No Fruit - Sarah (02:35)/There Is No God For Ishma'el (03:14)/The Vision (02:26)/A Dove Without Her Wings - Hagar (01:41)/The Loneliness of Itzhak (01:03)/Akeda (04:48)/Fruits From Different Trees - Ishma'el and Itzhak (04:09)/Prisoners of the Past (02:36,https://i.scdn.co/image/ab67616d00001e02fc59f5a2d6f9bc09334dbea7,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,A Tree Without No Fruit - Sarah,Kna'an,Album,2016-08-26,The Holy Land of Kna'an (01:52)/The Angel of the Lord (03:34)/Naked - Sarah and Abraham (02:14)/The Burning Garden - Sarah and Hagar (03:34)/Naked - Abraham (04:43)/A Tree Without No Fruit - Sarah (02:35)/There Is No God For Ishma'el (03:14)/The Vision (02:26)/A Dove Without Her Wings - Hagar (01:41)/The Loneliness of Itzhak (01:03)/Akeda (04:48)/Fruits From Different Trees - Ishma'el and Itzhak (04:09)/Prisoners of the Past (02:36,https://i.scdn.co/image/ab67616d00001e02fc59f5a2d6f9bc09334dbea7,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,There Is No God For Ishma'el,Kna'an,Album,2016-08-26,The Holy Land of Kna'an (01:52)/The Angel of the Lord (03:34)/Naked - Sarah and Abraham (02:14)/The Burning Garden - Sarah and Hagar (03:34)/Naked - Abraham (04:43)/A Tree Without No Fruit - Sarah (02:35)/There Is No God For Ishma'el (03:14)/The Vision (02:26)/A Dove Without Her Wings - Hagar (01:41)/The Loneliness of Itzhak (01:03)/Akeda (04:48)/Fruits From Different Trees - Ishma'el and Itzhak (04:09)/Prisoners of the Past (02:36,https://i.scdn.co/image/ab67616d00001e02fc59f5a2d6f9bc09334dbea7,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,The Vision,Kna'an,Album,2016-08-26,The Holy Land of Kna'an (01:52)/The Angel of the Lord (03:34)/Naked - Sarah and Abraham (02:14)/The Burning Garden - Sarah and Hagar (03:34)/Naked - Abraham (04:43)/A Tree Without No Fruit - Sarah (02:35)/There Is No God For Ishma'el (03:14)/The Vision (02:26)/A Dove Without Her Wings - Hagar (01:41)/The Loneliness of Itzhak (01:03)/Akeda (04:48)/Fruits From Different Trees - Ishma'el and Itzhak (04:09)/Prisoners of the Past (02:36,https://i.scdn.co/image/ab67616d00001e02fc59f5a2d6f9bc09334dbea7,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,A Dove Without Her Wings - Hagar,Kna'an,Album,2016-08-26,The Holy Land of Kna'an (01:52)/The Angel of the Lord (03:34)/Naked - Sarah and Abraham (02:14)/The Burning Garden - Sarah and Hagar (03:34)/Naked - Abraham (04:43)/A Tree Without No Fruit - Sarah (02:35)/There Is No God For Ishma'el (03:14)/The Vision (02:26)/A Dove Without Her Wings - Hagar (01:41)/The Loneliness of Itzhak (01:03)/Akeda (04:48)/Fruits From Different Trees - Ishma'el and Itzhak (04:09)/Prisoners of the Past (02:36,https://i.scdn.co/image/ab67616d00001e02fc59f5a2d6f9bc09334dbea7,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,The Loneliness of Itzhak,Kna'an,Album,2016-08-26,The Holy Land of Kna'an (01:52)/The Angel of the Lord (03:34)/Naked - Sarah and Abraham (02:14)/The Burning Garden - Sarah and Hagar (03:34)/Naked - Abraham (04:43)/A Tree Without No Fruit - Sarah (02:35)/There Is No God For Ishma'el (03:14)/The Vision (02:26)/A Dove Without Her Wings - Hagar (01:41)/The Loneliness of Itzhak (01:03)/Akeda (04:48)/Fruits From Different Trees - Ishma'el and Itzhak (04:09)/Prisoners of the Past (02:36,https://i.scdn.co/image/ab67616d00001e02fc59f5a2d6f9bc09334dbea7,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,Akeda,Kna'an,Album,2016-08-26,The Holy Land of Kna'an (01:52)/The Angel of the Lord (03:34)/Naked - Sarah and Abraham (02:14)/The Burning Garden - Sarah and Hagar (03:34)/Naked - Abraham (04:43)/A Tree Without No Fruit - Sarah (02:35)/There Is No God For Ishma'el (03:14)/The Vision (02:26)/A Dove Without Her Wings - Hagar (01:41)/The Loneliness of Itzhak (01:03)/Akeda (04:48)/Fruits From Different Trees - Ishma'el and Itzhak (04:09)/Prisoners of the Past (02:36,https://i.scdn.co/image/ab67616d00001e02fc59f5a2d6f9bc09334dbea7,Folk Metal/Progressive Metal/Symphonic Metal,
Orphaned Land,Fruits From Different Trees - Ishma'el and Itzhak,Kna'an,Album,2016-08-26,The Holy Land of Kna'an (01:52)/The Angel of the Lord (03:34)/Naked - Sarah and Abraham (02:14)/The Burning Garden - Sarah and Hagar (03:34)/Naked - Abraham (04:43)/A Tree Without No Fruit - Sarah (02:35)/There Is No God For Ishma'el (03:14)/The Vision (02:26)/A Dove Without Her Wings - Hagar (01:41)/The Loneliness of Itzhak (01:03)/Akeda (04:48)/Fruits From Different Trees - Ishma'el and Itzhak (04:09)/Prisoners of the Past (02:36,https://i.scdn.co/image/ab67616d00001e02fc59f5a2d6f9bc09334dbea7,Folk Metal/Progressive Metal/Symphonic Metal,
